InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,date,Total,recency,Frequency,Monetary,r_quantile,f_quantile,m_quantile,rfm_quantile,Segmentation,target
550923,21232,STRAWBERRY CERAMIC TRINKET BOX,12,4/21/2011 14:30,1.25,13748,United Kingdom,21/04/2011 14:30,15,95,5,948.25,2,3,3,233,New Customer,Non Churn
550923,22457,NATURAL SLATE HEART CHALKBOARD ,6,4/21/2011 14:30,2.95,13748,United Kingdom,21/04/2011 14:30,17.7,95,5,948.25,2,3,3,233,New Customer,Non Churn
550923,22084,PAPER CHAIN KIT EMPIRE,40,4/21/2011 14:30,2.55,13748,United Kingdom,21/04/2011 14:30,102,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,23378,PACK OF 12 50'S CHRISTMAS TISSUES,24,09/05/2011 09:45,0.39,13748,United Kingdom,05/09/2011 09:45,9.36,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,23129,HEART SHAPED HOLLY WREATH,4,09/05/2011 09:45,4.15,13748,United Kingdom,05/09/2011 09:45,16.6,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,22423,REGENCY CAKESTAND 3 TIER,2,09/05/2011 09:45,12.75,13748,United Kingdom,05/09/2011 09:45,25.5,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,22077,6 RIBBONS RUSTIC CHARM,12,09/05/2011 09:45,1.65,13748,United Kingdom,05/09/2011 09:45,19.8,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,22950,36 DOILIES VINTAGE CHRISTMAS,24,09/05/2011 09:45,1.45,13748,United Kingdom,05/09/2011 09:45,34.8,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,23351,ROLL WRAP 50'S CHRISTMAS,12,09/05/2011 09:45,1.25,13748,United Kingdom,05/09/2011 09:45,15,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,23350,ROLL WRAP VINTAGE SPOT ,12,09/05/2011 09:45,1.25,13748,United Kingdom,05/09/2011 09:45,15,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,23319,BOX OF 6 MINI 50'S CRACKERS,6,09/05/2011 09:45,2.49,13748,United Kingdom,05/09/2011 09:45,14.94,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,23354,6 GIFT TAGS 50'S CHRISTMAS ,24,09/05/2011 09:45,0.83,13748,United Kingdom,05/09/2011 09:45,19.92,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,09/05/2011 09:45,2.55,13748,United Kingdom,05/09/2011 09:45,102,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,84946,ANTIQUE SILVER T-LIGHT GLASS,12,09/05/2011 09:45,1.25,13748,United Kingdom,05/09/2011 09:45,15,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,09/05/2011 09:45,2.89,13748,United Kingdom,05/09/2011 09:45,34.68,95,5,948.25,2,3,3,233,New Customer,Non Churn
565463,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,09/05/2011 09:45,0.55,13748,United Kingdom,05/09/2011 09:45,13.2,95,5,948.25,2,3,3,233,New Customer,Non Churn
565464,23013,GLASS APOTHECARY BOTTLE TONIC,4,09/05/2011 09:45,3.95,13748,United Kingdom,05/09/2011 09:45,15.8,95,5,948.25,2,3,3,233,New Customer,Non Churn
565464,23012,GLASS APOTHECARY BOTTLE PERFUME,4,09/05/2011 09:45,3.95,13748,United Kingdom,05/09/2011 09:45,15.8,95,5,948.25,2,3,3,233,New Customer,Non Churn
536374,21258,VICTORIAN SEWING BOX LARGE,32,12/01/2010 09:09,10.95,15100,United Kingdom,01/12/2010 09:09,350.4,333,3,876,1,3,3,133,New Customer,Non Churn
537767,21258,VICTORIAN SEWING BOX LARGE,32,12/08/2010 12:09,10.95,15100,United Kingdom,08/12/2010 12:09,350.4,333,3,876,1,3,3,133,New Customer,Non Churn
540563,21258,VICTORIAN SEWING BOX LARGE,16,01/10/2011 10:35,10.95,15100,United Kingdom,10/01/2011 10:35,175.2,333,3,876,1,3,3,133,New Customer,Non Churn
536376,22114,HOT WATER BOTTLE TEA AND SYMPATHY,48,12/01/2010 09:32,3.45,15291,United Kingdom,01/12/2010 09:32,165.6,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
536376,21733,RED HANGING HEART T-LIGHT HOLDER,64,12/01/2010 09:32,2.55,15291,United Kingdom,01/12/2010 09:32,163.2,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
539335,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,12/17/2010 10:32,5.55,15291,United Kingdom,17/12/2010 10:32,66.6,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
539335,82486,WOOD S/3 CABINET ANT WHITE FINISH,24,12/17/2010 10:32,6.95,15291,United Kingdom,17/12/2010 10:32,166.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
539335,21754,HOME BUILDING BLOCK WORD,6,12/17/2010 10:32,5.95,15291,United Kingdom,17/12/2010 10:32,35.7,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
539335,22424,ENAMEL BREAD BIN CREAM,4,12/17/2010 10:32,12.75,15291,United Kingdom,17/12/2010 10:32,51,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,22505,MEMO BOARD COTTAGE DESIGN,4,01/12/2011 16:14,4.95,15291,United Kingdom,12/01/2011 16:14,19.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,22768,FAMILY PHOTO FRAME CORNICE,2,01/12/2011 16:14,9.95,15291,United Kingdom,12/01/2011 16:14,19.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,21754,HOME BUILDING BLOCK WORD,3,01/12/2011 16:14,5.95,15291,United Kingdom,12/01/2011 16:14,17.85,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,21755,LOVE BUILDING BLOCK WORD,3,01/12/2011 16:14,5.95,15291,United Kingdom,12/01/2011 16:14,17.85,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,21756,BATH BUILDING BLOCK WORD,3,01/12/2011 16:14,5.95,15291,United Kingdom,12/01/2011 16:14,17.85,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,01/12/2011 16:14,6.75,15291,United Kingdom,12/01/2011 16:14,27,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,84406B,CREAM CUPID HEARTS COAT HANGER,8,01/12/2011 16:14,3.25,15291,United Kingdom,12/01/2011 16:14,26,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,84879,ASSORTED COLOUR BIRD ORNAMENT,8,01/12/2011 16:14,1.69,15291,United Kingdom,12/01/2011 16:14,13.52,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,21136,PAINTED METAL PEARS ASSORTED,8,01/12/2011 16:14,1.69,15291,United Kingdom,12/01/2011 16:14,13.52,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,85066,CREAM SWEETHEART MINI CHEST,2,01/12/2011 16:14,12.75,15291,United Kingdom,12/01/2011 16:14,25.5,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,22796,PHOTO FRAME 3 CLASSIC HANGING,2,01/12/2011 16:14,9.95,15291,United Kingdom,12/01/2011 16:14,19.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,22294,HEART FILIGREE DOVE  SMALL,24,01/12/2011 16:14,1.25,15291,United Kingdom,12/01/2011 16:14,30,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,22487,WHITE WOOD GARDEN PLANT LADDER,1,01/12/2011 16:14,9.95,15291,United Kingdom,12/01/2011 16:14,9.95,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,48188,DOORMAT WELCOME PUPPIES,2,01/12/2011 16:14,7.95,15291,United Kingdom,12/01/2011 16:14,15.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,48194,DOORMAT HEARTS,2,01/12/2011 16:14,7.95,15291,United Kingdom,12/01/2011 16:14,15.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,20685,DOORMAT RED RETROSPOT,2,01/12/2011 16:14,7.95,15291,United Kingdom,12/01/2011 16:14,15.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,01/12/2011 16:14,0.65,15291,United Kingdom,12/01/2011 16:14,10.4,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,21621,VINTAGE UNION JACK BUNTING,2,01/12/2011 16:14,8.5,15291,United Kingdom,12/01/2011 16:14,17,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,21623,VINTAGE UNION JACK MEMOBOARD,2,01/12/2011 16:14,9.95,15291,United Kingdom,12/01/2011 16:14,19.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,22968,ROSE COTTAGE KEEPSAKE BOX ,2,01/12/2011 16:14,9.95,15291,United Kingdom,12/01/2011 16:14,19.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,01/12/2011 16:14,1.65,15291,United Kingdom,12/01/2011 16:14,19.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
540986,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,01/12/2011 16:14,14.95,15291,United Kingdom,12/01/2011 16:14,14.95,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
541436,21756,BATH BUILDING BLOCK WORD,6,1/18/2011 10:41,5.95,15291,United Kingdom,18/01/2011 10:41,35.7,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
541436,48188,DOORMAT WELCOME PUPPIES,10,1/18/2011 10:41,6.75,15291,United Kingdom,18/01/2011 10:41,67.5,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
541436,82486,WOOD S/3 CABINET ANT WHITE FINISH,24,1/18/2011 10:41,6.95,15291,United Kingdom,18/01/2011 10:41,166.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
541436,22241,GARLAND WOODEN HAPPY EASTER,12,1/18/2011 10:41,1.25,15291,United Kingdom,18/01/2011 10:41,15,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
541436,22288,HANGING METAL RABBIT DECORATION,24,1/18/2011 10:41,1.25,15291,United Kingdom,18/01/2011 10:41,30,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
545889,M,Manual,1,03/07/2011 16:14,45,15291,United Kingdom,07/03/2011 16:14,45,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546310,48185,DOORMAT FAIRY CAKE,10,03/10/2011 16:26,6.75,15291,United Kingdom,10/03/2011 16:26,67.5,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546310,21524,DOORMAT SPOTTY HOME SWEET HOME,10,03/10/2011 16:26,6.75,15291,United Kingdom,10/03/2011 16:26,67.5,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546310,22424,ENAMEL BREAD BIN CREAM,8,03/10/2011 16:26,10.95,15291,United Kingdom,10/03/2011 16:26,87.6,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546310,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,03/10/2011 16:26,8.15,15291,United Kingdom,10/03/2011 16:26,97.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546310,22219,LOVEBIRD HANGING DECORATION WHITE ,12,03/10/2011 16:26,0.85,15291,United Kingdom,10/03/2011 16:26,10.2,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,3/17/2011 9:13,6.75,15291,United Kingdom,17/03/2011 09:13,27,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,84406B,CREAM CUPID HEARTS COAT HANGER,8,3/17/2011 9:13,4.15,15291,United Kingdom,17/03/2011 09:13,33.2,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,3/17/2011 9:13,2.95,15291,United Kingdom,17/03/2011 09:13,23.6,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,22189,CREAM HEART CARD HOLDER,4,3/17/2011 9:13,3.95,15291,United Kingdom,17/03/2011 09:13,15.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,48138,DOORMAT UNION FLAG,2,3/17/2011 9:13,7.95,15291,United Kingdom,17/03/2011 09:13,15.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,48194,DOORMAT HEARTS,4,3/17/2011 9:13,7.95,15291,United Kingdom,17/03/2011 09:13,31.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,21524,DOORMAT SPOTTY HOME SWEET HOME,2,3/17/2011 9:13,7.95,15291,United Kingdom,17/03/2011 09:13,15.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,48111,DOORMAT 3 SMILEY CATS,2,3/17/2011 9:13,7.95,15291,United Kingdom,17/03/2011 09:13,15.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,21232,STRAWBERRY CERAMIC TRINKET BOX,12,3/17/2011 9:13,1.25,15291,United Kingdom,17/03/2011 09:13,15,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,21259,VICTORIAN SEWING BOX SMALL ,2,3/17/2011 9:13,5.95,15291,United Kingdom,17/03/2011 09:13,11.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,3/17/2011 9:13,0.95,15291,United Kingdom,17/03/2011 09:13,11.4,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
546782,22855,FINE WICKER HEART ,12,3/17/2011 9:13,1.25,15291,United Kingdom,17/03/2011 09:13,15,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
548644,22212,FOUR HOOK  WHITE LOVEBIRDS,144,04/01/2011 13:02,1.69,15291,United Kingdom,01/04/2011 13:02,243.36,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
548644,22241,GARLAND WOODEN HAPPY EASTER,144,04/01/2011 13:02,1.06,15291,United Kingdom,01/04/2011 13:02,152.64,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
549046,21756,BATH BUILDING BLOCK WORD,6,04/06/2011 10:07,5.95,15291,United Kingdom,06/04/2011 10:07,35.7,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
549046,20685,DOORMAT RED RETROSPOT,20,04/06/2011 10:07,6.75,15291,United Kingdom,06/04/2011 10:07,135,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
549046,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,04/06/2011 10:07,8.15,15291,United Kingdom,06/04/2011 10:07,97.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
549046,46000S,POLYESTER FILLER PAD 40x40cm,10,04/06/2011 10:07,1.45,15291,United Kingdom,06/04/2011 10:07,14.5,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
549046,22219,LOVEBIRD HANGING DECORATION WHITE ,24,04/06/2011 10:07,0.85,15291,United Kingdom,06/04/2011 10:07,20.4,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,84879,ASSORTED COLOUR BIRD ORNAMENT,8,06/12/2011 11:41,1.69,15291,United Kingdom,12/06/2011 11:41,13.52,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,22189,CREAM HEART CARD HOLDER,4,06/12/2011 11:41,3.95,15291,United Kingdom,12/06/2011 11:41,15.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,22822,CREAM WALL PLANTER HEART SHAPED,2,06/12/2011 11:41,5.95,15291,United Kingdom,12/06/2011 11:41,11.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,06/12/2011 11:41,7.95,15291,United Kingdom,12/06/2011 11:41,15.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,48188,DOORMAT WELCOME PUPPIES,2,06/12/2011 11:41,7.95,15291,United Kingdom,12/06/2011 11:41,15.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,06/12/2011 11:41,0.65,15291,United Kingdom,12/06/2011 11:41,20.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,06/12/2011 11:41,3.25,15291,United Kingdom,12/06/2011 11:41,13,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,06/12/2011 11:41,0.95,15291,United Kingdom,12/06/2011 11:41,22.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,22784,LANTERN CREAM GAZEBO ,6,06/12/2011 11:41,4.95,15291,United Kingdom,12/06/2011 11:41,29.7,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,06/12/2011 11:41,1.25,15291,United Kingdom,12/06/2011 11:41,15,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,06/12/2011 11:41,1.25,15291,United Kingdom,12/06/2011 11:41,15,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,06/12/2011 11:41,1.25,15291,United Kingdom,12/06/2011 11:41,15,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,21668,RED STRIPE CERAMIC DRAWER KNOB,12,06/12/2011 11:41,1.25,15291,United Kingdom,12/06/2011 11:41,15,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,06/12/2011 11:41,8.5,15291,United Kingdom,12/06/2011 11:41,17,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,22852,DOG BOWL VINTAGE CREAM,4,06/12/2011 11:41,4.25,15291,United Kingdom,12/06/2011 11:41,17,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,06/12/2011 11:41,6.35,15291,United Kingdom,12/06/2011 11:41,12.7,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,22853,CAT BOWL VINTAGE CREAM,6,06/12/2011 11:41,3.25,15291,United Kingdom,12/06/2011 11:41,19.5,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
556470,48184,DOORMAT ENGLISH ROSE ,2,06/12/2011 11:41,7.95,15291,United Kingdom,12/06/2011 11:41,15.9,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
557325,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,6/20/2011 9:44,8.15,15291,United Kingdom,20/06/2011 09:44,97.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
557325,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,96,6/20/2011 9:44,1.06,15291,United Kingdom,20/06/2011 09:44,101.76,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
557325,21754,HOME BUILDING BLOCK WORD,3,6/20/2011 9:44,5.95,15291,United Kingdom,20/06/2011 09:44,17.85,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
557325,21755,LOVE BUILDING BLOCK WORD,3,6/20/2011 9:44,5.95,15291,United Kingdom,20/06/2011 09:44,17.85,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
557325,21668,RED STRIPE CERAMIC DRAWER KNOB,24,6/20/2011 9:44,1.25,15291,United Kingdom,20/06/2011 09:44,30,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
557325,21669,BLUE STRIPE CERAMIC DRAWER KNOB,24,6/20/2011 9:44,1.25,15291,United Kingdom,20/06/2011 09:44,30,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
557325,21670,BLUE SPOT CERAMIC DRAWER KNOB,24,6/20/2011 9:44,1.25,15291,United Kingdom,20/06/2011 09:44,30,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
565668,21755,LOVE BUILDING BLOCK WORD,3,09/06/2011 09:15,6.25,15291,United Kingdom,06/09/2011 09:15,18.75,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
565668,21670,BLUE SPOT CERAMIC DRAWER KNOB,96,09/06/2011 09:15,1.25,15291,United Kingdom,06/09/2011 09:15,120,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
565668,21669,BLUE STRIPE CERAMIC DRAWER KNOB,96,09/06/2011 09:15,1.25,15291,United Kingdom,06/09/2011 09:15,120,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
565668,21668,RED STRIPE CERAMIC DRAWER KNOB,96,09/06/2011 09:15,1.25,15291,United Kingdom,06/09/2011 09:15,120,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
574513,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,48,11/04/2011 13:31,0.29,15291,United Kingdom,04/11/2011 13:31,13.92,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
574513,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,48,11/04/2011 13:31,0.29,15291,United Kingdom,04/11/2011 13:31,13.92,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
574513,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,11/04/2011 13:31,0.29,15291,United Kingdom,04/11/2011 13:31,13.92,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
574513,21524,DOORMAT SPOTTY HOME SWEET HOME,10,11/04/2011 13:31,7.08,15291,United Kingdom,04/11/2011 13:31,70.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
574513,48188,DOORMAT WELCOME PUPPIES,10,11/04/2011 13:31,7.08,15291,United Kingdom,04/11/2011 13:31,70.8,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
574513,21733,RED HANGING HEART T-LIGHT HOLDER,32,11/04/2011 13:31,2.55,15291,United Kingdom,04/11/2011 13:31,81.6,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
574513,21754,HOME BUILDING BLOCK WORD,18,11/04/2011 13:31,5.45,15291,United Kingdom,04/11/2011 13:31,98.1,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
574513,21755,LOVE BUILDING BLOCK WORD,18,11/04/2011 13:31,5.45,15291,United Kingdom,04/11/2011 13:31,98.1,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
574884,22112,CHOCOLATE HOT WATER BOTTLE,48,11/07/2011 13:57,4.25,15291,United Kingdom,07/11/2011 13:57,204,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
576175,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,96,11/14/2011 11:02,0.29,15291,United Kingdom,14/11/2011 11:02,27.84,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
576175,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,96,11/14/2011 11:02,0.29,15291,United Kingdom,14/11/2011 11:02,27.84,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
576175,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,96,11/14/2011 11:02,0.29,15291,United Kingdom,14/11/2011 11:02,27.84,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
576175,22784,LANTERN CREAM GAZEBO ,24,11/14/2011 11:02,4.25,15291,United Kingdom,14/11/2011 11:02,102,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
576175,22212,FOUR HOOK  WHITE LOVEBIRDS,6,11/14/2011 11:02,2.1,15291,United Kingdom,14/11/2011 11:02,12.6,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
576175,22219,LOVEBIRD HANGING DECORATION WHITE ,24,11/14/2011 11:02,0.85,15291,United Kingdom,14/11/2011 11:02,20.4,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
576175,23355,HOT WATER BOTTLE KEEP CALM,24,11/14/2011 11:02,4.15,15291,United Kingdom,14/11/2011 11:02,99.6,25,15,4668.3,3,4,4,344,Loyal Customer,Non Churn
536378,22386,JUMBO BAG PINK POLKADOT,10,12/01/2010 09:37,1.95,14688,United Kingdom,01/12/2010 09:37,19.5,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,12/01/2010 09:37,1.95,14688,United Kingdom,01/12/2010 09:37,19.5,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,21033,JUMBO BAG CHARLIE AND LOLA TOYS,10,12/01/2010 09:37,2.95,14688,United Kingdom,01/12/2010 09:37,29.5,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,20723,STRAWBERRY CHARLOTTE BAG,10,12/01/2010 09:37,0.85,14688,United Kingdom,01/12/2010 09:37,8.5,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,12,12/01/2010 09:37,3.75,14688,United Kingdom,01/12/2010 09:37,45,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,12/01/2010 09:37,3.75,14688,United Kingdom,01/12/2010 09:37,22.5,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,21094,SET/6 RED SPOTTY PAPER PLATES,12,12/01/2010 09:37,0.85,14688,United Kingdom,01/12/2010 09:37,10.2,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,20725,LUNCH BAG RED RETROSPOT,10,12/01/2010 09:37,1.65,14688,United Kingdom,01/12/2010 09:37,16.5,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,12/01/2010 09:37,2.55,14688,United Kingdom,01/12/2010 09:37,15.3,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,12/01/2010 09:37,2.55,14688,United Kingdom,01/12/2010 09:37,15.3,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,21212,PACK OF 72 RETROSPOT CAKE CASES,120,12/01/2010 09:37,0.42,14688,United Kingdom,01/12/2010 09:37,50.4,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,21975,PACK OF 60 DINOSAUR CAKE CASES,24,12/01/2010 09:37,0.55,14688,United Kingdom,01/12/2010 09:37,13.2,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,12/01/2010 09:37,0.55,14688,United Kingdom,01/12/2010 09:37,13.2,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,84991,60 TEATIME FAIRY CAKE CASES,24,12/01/2010 09:37,0.55,14688,United Kingdom,01/12/2010 09:37,13.2,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,84519A,TOMATO CHARLIE+LOLA COASTER SET,6,12/01/2010 09:37,2.95,14688,United Kingdom,01/12/2010 09:37,17.7,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
536378,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,48,12/01/2010 09:37,1.25,14688,United Kingdom,01/12/2010 09:37,60,7,21,5630.87,4,4,4,444,Best Customer,Non Churn
